URL,Status
"https://www.latimes.com/california/story/2022-01-27/california-pot-industry-social-equity-broken-promises
","200
"
"https://www.latimes.com/lifestyle/story/2022-02-14/la-daters-share-ghosting-stories-valentines-day
","200
"
"https://www.latimes.com/sports/dodgers/story/2022-02-15/mlb-lockout-cactus-league-spring-training-arizona-dodgers-angels
","200
"
":54.356 [Crawler 2] WARN edu.uci.ics.crawler4j.crawler.WebCrawler - Warning: unknown page size exceeded max-download-size, truncated to: (1048576), at URL: https://www.latimes.com/sports/olympics/liveblog/2022-winter-olympics-beijing-live-updates-results-tv-schedule
","200
"
"https://www.latimes.com/sports/olympics/liveblog/2022-winter-olympics-beijing-live-updates-results-tv-schedule
","200
"
"https://www.latimes.com/entertainment-arts/music/story/2022-02-15/coachella-stagecoach-drop-vaccination-masking-requirements-entry
","200
"
"https://www.latimes.com/opinion/story/2022-02-16/kamila-valieva-olympics-drug-tests-doping
","200
"
"https://www.latimes.com/food/story/2022-02-11/bacetti-trattoria-echo-park-italian-roman-bill-addison
","200
"
"https://www.latimes.com/subscriptions/digital-only.html?pid_campaigns=7444_MTRDigitalWB2%2C7445_MTRDigitalWB2
","200
"
"https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/embedVaccines/
","200
"
"https://www.latimes.com/travel/story/2021-11-03/desert-hours-insta-mirages
","200
"
"https://www.latimes.com/about
","200
"
"https://www.latimes.com/games/sudoku
","200
"
"https://www.latimes.com/people/houston-mitchell
","200
"
"https://www.latimes.com/people/the-times-editorial-board
","200
"
"https://www.latimes.com/science/story/2022-02-15/covid-19-vaccine-in-pregnancy-may-protect-babies-after-birth
","200
"
"https://www.latimes.com/california/story/2021-08-25/full-coverage-audio-versions-of-some-of-our-great-l-a-times-articles
","200
"
":58.073 [Crawler 4] WARN edu.uci.ics.crawler4j.crawler.WebCrawler - Warning: unknown page size exceeded max-download-size, truncated to: (1048576), at URL: https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/hospitals/
","200
"
"https://www.latimes.com/business/story/2022-02-14/avocado-suspension-mexico-michoacan-california-farmers-supply
","200
"
"https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/hospitals/
","200
"
"https://www.latimes.com/about/for-the-record/
","200
"
"https://www.latimes.com/lifestyle/story/2022-02-08/have-you-been-ghosted-have-you-ghosted-someone-tell-us-about-it-valentines-day
","200
"
"https://www.latimes.com/politics/story/2022-02-16/san-francisco-school-board-recall-democrats
","200
"
"https://www.latimes.com/california/story/2022-02-06/requests-religious-exemptions-covid-19-vaccine-letters
","200
"
"https://www.latimes.com/sports/soccer/story/2022-02-15/liga-mx-femenil-nwsl-mia-fishel
","200
"
"https://www.latimes.com/california/story/2022-02-16/suge-knights-attorney-takes-plea-deal-barred-from-practicing-law-for-life
","200
"
"https://www.latimes.com/brandpublishing/business-advisory/story/2021-12-13/conversation-with-an-expert-the-business-of-esports-and-gaming
","200
"
"https://www.latimes.com/science/story/2022-02-11/fda-postpones-meeting-on-pfizer-vaccine-for-kids-under-5
","200
"
"https://www.latimes.com/food/story/2022-02-16/at-the-ultimate-super-bowl-party-a-nonprofit-savesd-almost-2-000-pounds-of-food
","200
"
"https://www.latimes.com/entertainment-arts/story/2022-02-13/photos-celebrities-rams-bengals-match-up-super-bowl-lvi
","200
"
"https://www.latimes.com/sports/olympics/story/2022-02-15/kamila-valieva-strong-figure-skating-short-program-performance-deserves-asterisk
","200
"
"https://www.latimes.com/podcasts
","200
"
"https://www.latimes.com/home/la-hm-schnabel-palm-springs-20160312-story.html
","200
"
"https://www.latimes.com/lifestyle/image
","200
"
"https://www.latimes.com/california/story/2022-02-16/lausd-to-keep-outdoor-mask-mandate-in-place-this-week-but-changes-may-be-ahead
","200
"
"https://www.latimes.com/about/how-to-obtain-rights-permissions
","200
"
"https://www.latimes.com/entertainment-arts/story/2022-02-16/bob-saget-death-family-lawsuit-records-photos-video
","200
"
"https://www.latimes.com/subscriber-terms-and-conditions
","200
"
"https://www.latimes.com/privacy-policy
","200
"
"https://www.latimes.com/video
","200
"
"https://www.latimes.com/about/virtual-events?utm_source=LATIMES&utm_medium=homepagebarker&utm_campaign=virtual_events
","200
"
"https://www.latimes.com/podcasts/the-envelope-podcast?utm_source=on_site&utm_medium=homepagebarker&utm_campaign=the_envelope_podcast
","200
"
"https://www.latimes.com/terms-of-service
","200
"
"https://www.latimes.com/politics/story/2022-02-16/poll-california-feinstein-harris-biden-padilla
","200
"
"https://www.latimes.com/sports
","200
"
"https://www.latimes.com/food/story/2021-12-07/indigenous-restaurant-workers-cielo
","200
"
"https://www.latimes.com/california/story/2022-02-14/california-school-mask-mandate-will-remain-in-place-through-feb-28
","200
"
"https://www.latimes.com/brandpublishing/hotproperty/hot-property-orange-county/story/2022-02-12/7-brand-new-residences
","200
"
"https://www.latimes.com/travel/story/2021-04-09/palm-springs-driving-tour
","200
"
"https://www.latimes.com/projects/la-me-dirty-john/
","200
"
"https://www.latimes.com/travel/story/2022-02-10/where-is-pinnacles-national-park-and-why-are-so-many-people-going-there
","200
"
"https://www.latimes.com/espanol/eeuu/articulo/2022-02-15/biden-pide-al-congreso-30-000-millones-de-dolares-mas-para-atajar-la-pandemia
","200
"
"https://www.latimes.com/lifestyle/story/2020-07-28/socially-distanced-sculpture-exhibit-sherman-gardens-corona-del-mar
","200
"
"https://www.latimes.com/lifestyle/story/2022-02-03/la-affairs-gilbert-young-dim-sum-and-love
","200
"
"https://www.latimes.com/espanol/california/articulo/2022-02-16/el-cubrebocas-dejo-de-ser-necesario-en-muchos-lugares-de-california
","200
"
"https://www.latimes.com/california/story/2022-02-16/rams-fans-celebrate-first-ever-super-bowl-parade-in-los-angeles
","200
"
"https://www.latimes.com/b2b-publishing-and-events
","200
"
"https://www.latimes.com/food/story/2021-12-07/how-richard-gomez-tamale-cart-design-may-change-street-vending-in-la
","200
"
"https://www.latimes.com/sports/clippers/story/2022-02-15/clippers-robert-covington-deflects-passes-not-credit
","200
"
"https://www.latimes.com/business/technology/story/2022-02-16/apple-shareholders-oppose-cooks-pay-package
","200
"
"https://www.latimes.com/entertainment-arts/story/2022-02-16/linda-evangelista-coolsculpting-lawsuit-people
","200
"
"https://www.latimes.com/home/la-hm-stahlhouse-pictures-photogallery.html
","200
"
"https://www.latimes.com/espanol/eeuu/articulo/2022-02-16/informe-ex-secretario-de-interior-de-eeuu-abuso-de-su-cargo
","200
"
"https://www.latimes.com/world-nation/story/2022-02-16/russia-claims-more-troop-pullback-nato-skeptical
","200
"
"https://www.latimes.com/bestcovery/?utm_source=on_site&utm_medium=homepagebarker&utm_campaign=bestcovery
","200
"
"https://www.latimes.com/coupon-codes?utm_source=on_site&utm_medium=homepagebarker&utm_campaign=coupon_codes
","200
"
"https://www.latimes.com/food/story/2021-12-07/10-places-to-drink-wine-beer-cocktails-caffeine-right-now
","200
"
"https://www.latimes.com/paid-posts/?ntv_adpz=3111
","200
"
"https://www.latimes.com/entertainment-arts/story/2022-02-11/ar-mushroom-cloud-over-the-santa-monica-pier-frieze-week
","200
"
"https://www.latimes.com/podcasts/story/2022-02-16/the-times-podcast-california-death-penalty
","200
"
"https://www.latimes.com/opinion
","200
"
"https://www.latimes.com/home/hometours/la-hm-meiselman-20170208-story.html
","200
"
"https://www.latimes.com/topic/super-bowl-2022-in-los-angeles
","200
"
"https://www.latimes.com/espanol/eeuu/articulo/2022-02-16/camion-con-gasolina-se-estrella-contra-edificio-y-estalla-en-nueva-york
","200
"
"https://www.latimes.com/business/story/2022-02-15/california-officials-offer-tips-on-fire-safety-to-help-cut-your-home-insurance-bill
","200
"
"https://www.latimes.com/california/story/2022-01-13/lawmakers-move-to-tighten-restrictions-on-sex-offending-doctors
","200
"
"https://www.latimes.com/people/bill-addison
","200
"
"https://www.latimes.com/chasemortgage
","200
"
"https://www.latimes.com/lifestyle/newsletter/2022-02-10/the-wild-2-10-22-evergreen-pear-trees-the-wild
","200
"
"https://www.latimes.com/business
","200
"
"https://www.latimes.com/entertainment-arts/story/2021-04-27/welcome-to-asian-enough-season-2
","200
"
"https://www.latimes.com/espanol/vida-y-estilo/articulo/2022-02-11/australia-declara-al-koala-especie-en-peligro
","200
"
"https://www.latimes.com/lifestyle/story/2022-02-10/yuko-kitchen-plants-restaurants
","200
"
"https://www.latimes.com/entertainment-arts/story/2022-02-16/slave-play-set-transforms-la-mark-taper-forum
","200
"
"https://www.latimes.com/sports/story/2022-02-16/nfl-2022-season-expect-issues-brian-flores-aaron-rodgers
","200
"
"https://www.latimes.com/brandpublishing/business-advisory
","200
"
"https://www.latimes.com/sports/clippers/story/2022-02-15/clippers-rally-fall-short-against-hot-suns
","200
"
"https://www.latimes.com/food/story/2021-12-07/chef-martin-draluck
","200
"
"https://www.latimes.com/sports/olympics/story/2022-02-16/us-womens-hockey-canada-gold-medal
","200
"
"https://www.latimes.com/games/daily-crossword
","200
"
"https://www.latimes.com/home/hometours/la-hm-hoyt-house-20151003-story.html
","200
"
"https://www.latimes.com/espanol/deportes/articulo/2022-02-16/critica-ops-decision-de-novak-djokovic
","200
"
"https://www.latimes.com/lifestyle/story/2022-02-11/heartbreak-hurts-on-valentines-day-therapists-explain-what-we-can-learn-from-movie-breakups
","200
"
"https://www.latimes.com/subscriptions/subscribe.html?int_source=marketing_content&int_medium=FS&int_campaign=LAFA22
","200
"
"https://www.latimes.com/entertainment-arts/business/story/2022-02-15/explaining-hollywood-how-to-become-a-unit-photographer
","200
"
"https://www.latimes.com/games/daily-crossword?utm_source=LATIMES&utm_medium=homepagebarker&utm_campaign=games
","200
"
"https://www.latimes.com/food/story/2021-05-16/phenakite-los-angeles-times-restaurant-of-the-year
","200
"
"https://www.latimes.com/brandpublishing/mba-insider
","200
"
"https://www.latimes.com/politics/newsletter/2022-02-16/essential-politics-kamala-harris-vp-portfolio-migration-voting-rights-essential-politics
","200
"
"https://www.latimes.com/subscriptions/digital.html?int_source=marketing_content&int_medium=DI&int_campaign=LAFA22&int_content=footer
","200
"
"https://www.latimes.com/sports/soccer/story/2022-02-16/uswnt-soccer-ashley-hatch
","200
"
"https://www.latimes.com/la-tm-sinatra26mar26-story.html
","200
"
"https://www.latimes.com/entertainment-arts
","200
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-02-16/familia-de-bob-saget-pide-que-no-se-publique-su-autopsia
","200
"
"https://www.latimes.com/home/la-hm-lautner0410-pg-photogallery.html
","200
"
"https://www.latimes.com/lifestyle/story/2022-02-11/a-nod-from-my-late-husband-on-valentines-day-la-affairs-margo-newman
","200
"
"https://www.latimes.com/espanol/mexico/articulo/2022-02-15/opinion-las-penas-ajenas-del-canciller-mexicano
","200
"
"https://www.latimes.com/tips/
","200
"
"https://www.latimes.com/giving2021
","200
"
"https://www.latimes.com/food/story/2021-12-07/11-best-popups-in-los-angeles-right-now
","200
"
"https://www.latimes.com/california/story/2020-05-20/betty-broderick-murders-podcast
","200
"
"https://www.latimes.com/world-nation
","200
"
"https://www.latimes.com/espanol/california/articulo/2022-02-13/los-votantes-de-los-angeles-estan-enojados-piensan-que-los-funcionarios-electos-no-estan-equipados-para-resolver-la-falta-de-vivienda
","200
"
"https://www.latimes.com/espanol/vida-y-estilo
","200
"
"https://www.latimes.com/business/real-estate/story/2020-02-20/albert-freys-first-desert-home-design-lives-again
","200
"
"https://www.latimes.com/california/story/2022-02-15/newsom-nominates-patricia-guerrero-to-california-supreme-court
","200
"
"https://www.latimes.com/coupon-codes
","200
"
"https://www.latimes.com/bestcovery/
","200
"
"https://www.latimes.com/espanol/california/articulo/2022-02-10/lausd-se-prepara-para-educar-en-linea-a-miles-de-alumnos-sin-vacunar
","200
"
