URL,Content Type,Size (bytes),# of outlinks
"https://www.latimes.com/california/story/2021-12-31/gun-violence-los-angles-15-year-high
","text/html
","224378
","136
"
"https://www.latimes.com/home/garden/la-hm-drought-tolerant-herbs-20170729-story.html
","text/html
","277464
","177
"
"https://www.latimes.com/california/story/2022-01-03/students-return-to-california-schools-newsom-promise-for-covid-19-tests-remains-unfulfilled?_amp=true
","text/html
","251471
","148
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2021-12-06/alec-baldwin-y-su-esposa-eliminan-sus-cuentas-de-twitter
","text/html
","205708
","121
"
"https://www.latimes.com/travel/story/2020-03-26/10-tasks-tackle-next-trip
","text/html
","259207
","144
"
"https://www.latimes.com/california/story/2022-02-01/lapd-ranks-rebound-after-covid-surge-chief-says-city-is-super-bowl-ready
","text/html
","289830
","155
"
"https://www.latimes.com/food/newsletter/2021-05-15/tasting-notes-template-tasting-notes
","text/html
","282310
","157
"
"https://www.latimes.com/entertainment-arts/story/2021-12-23/ed-and-paul-ruscha-on-eve-babitz-death
","text/html
","265076
","147
"
"https://www.latimes.com/entertainment-arts/story/2021-03-11/demi-lovato-queer-sobriety-glamour
","text/html
","230742
","141
"
"https://www.latimes.com/california/story/2020-05-19/children-are-battling-a-new-coronavirus-syndrome-heres-what-we-know?_amp=true
","text/html
","240033
","145
"
"https://www.latimes.com/california/story/2022-02-08/mayoral-candidate-karen-bass-wants-more-hiring-at-the-lapd?_amp=true
","text/html
","278136
","157
"
"https://www.latimes.com/food/story/2021-05-20/expanded-yellow-tier-story
","text/html
","268037
","142
"
"https://www.latimes.com/travel/story/2020-03-26/10-new-travel-skills-to-learn
","text/html
","259895
","151
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-02-15/familia-de-fotografa-muerta-en-set-demanda-a-alec-baldwin?_amp=true
","text/html
","263092
","148
"
"https://www.latimes.com/lifestyle/story/2021-03-11/seth-rogen-evan-goldberg-houseplant-weed-company?_amp=true
","text/html
","248147
","132
"
"https://www.latimes.com/lifestyle/story/2020-03-26/how-to-work-out-at-home
","text/html
","247596
","140
"
"https://www.latimes.com/california/story/2022-01-04/federal-jury-trials-suspended-omicron-coronavirus-covid?_amp=true
","text/html
","254452
","143
"
"https://www.latimes.com/lifestyle/newsletter/2021-05-20/super-flower-blood-moon-eclipse-the-wild
","text/html
","245359
","148
"
"https://www.latimes.com/science/story/2020-05-08/what-younger-covid-19-patients-can-teach-us-about-the-coronavirus
","text/html
","160452
","80
"
"https://www.latimes.com/politics/story/2021-05-30/bidens-new-inquiry-into-covid-19s-origins-strikes-a-blow-for-open-mindedness
","text/html
","238779
","144
"
"https://www.latimes.com/entertainment-arts/books/story/2021-12-23/full-coverage-eve-babitz-vivid-chronicler-of-los-angeles
","text/html
","285603
","140
"
"https://www.latimes.com/california/story/2021-05-18/covid-19-grief-school-district-closed-pico-rivera
","text/html
","183891
","121
"
"https://www.latimes.com/california/story/2021-04-12/coronavirus-federal-court-jury-trials-shutdown-california
","text/html
","236754
","134
"
"https://www.latimes.com/lifestyle/story/2020-03-26/10-ways-stay-connected-fashion-world-stuck-home-coronavirus
","text/html
","183583
","74
"
"https://www.latimes.com/la-me-ln-what-is-an-atmospheric-river-pineapple-express-20180321-htmlstory.html
","text/html
","202265
","119
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-01-19/alec-baldwin-es-demandado-por-difamacion
","text/html
","284175
","157
"
"https://www.latimes.com/entertainment/music/la-et-bts-kpop-rose-bowl-20190505-story.html
","text/html
","225167
","129
"
"https://www.latimes.com/world-nation/story/2021-05-20/south-koreans-as-lab-rats
","text/html
","314103
","121
"
"https://www.latimes.com/california/story/2022-01-21/the-pandemic-pushed-more-families-to-homeschool-many-are-sticking-with-it
","text/html
","257317
","153
"
"https://www.latimes.com/projects/guide-to-the-internet/
","text/html
","191066
","98
"
"https://www.latimes.com/world-nation/story/2021-02-09/who-team-coronavirus-unlikely-to-have-leaked-from-china-lab
","text/html
","259617
","143
"
"https://www.latimes.com/world-nation/story/2020-05-08/coronavirus-child-death-unemployment-suicide
","text/html
","260890
","146
"
"https://www.latimes.com/business/story/2020-05-27/walt-disney-world-park-reopening
","text/html
","272265
","145
"
"https://www.latimes.com/about/reading-by-9/story/2021-09-08/una-carta-del-los-angeles-times-reading-by-9
","text/html
","255885
","151
"
"https://www.latimes.com/entertainment-arts/movies/story/2020-03-18/seth-rogen-cats-live-tweet-coronavirus
","text/html
","274576
","152
"
"https://www.latimes.com/lifestyle/story/2020-03-26/10-things-to-do-right-now-if-youre-a-plant-parent
","text/html
","244998
","146
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-01-25/varios-artistas-del-regional-mexicano-entre-los-mas-nominados-a-premio-lo-nuestro-2022
","text/html
","247564
","143
"
"https://www.latimes.com/entertainment-arts/music/story/2021-09-05/free-britney-spears-movement-conservatorship-oral-history
","text/html
","151631
","66
"
"https://www.latimes.com/california/story/2021-05-21/post-covid-international-students-scramble-fall-visas
","text/html
","249437
","145
"
"https://www.latimes.com/world-nation/story/2021-06-10/why-you-should-care-about-coronavirus-lab-leak-theory
","text/html
","225933
","136
"
"https://www.latimes.com/science/story/2022-01-21/booster-shots-needed-against-omicron-cdc-studies-show
","text/html
","265899
","148
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-02-15/anitta-y-gilberto-santa-rosa-se-suman-a-actuaciones-de-premio-lo-nuestro?_amp=true
","text/html
","245293
","148
"
"https://www.latimes.com/lifestyle/story/2020-03-26/10-ways-to-make-your-house-a-cozier-home
","text/html
","231024
","128
"
"https://www.latimes.com/california/story/2022-02-09/rick-caruso-city-clerk-appointment-la-mayor-race?_amp=true
","text/html
","278675
","158
"
"https://www.latimes.com/about/reading-by-9/story/2021-09-08/hacer-preguntas-para-hacer-conexiones
","text/html
","277898
","156
"
"https://www.latimes.com/politics/story/2020-07-24/trump-biden-school-reopening
","text/html
","266550
","157
"
"https://www.latimes.com/science/story/2021-11-18/earliest-covid-19-cases-point-to-live-animal-market-as-pandemics-most-likely-source?_amp=true
","text/html
","249294
","145
"
"https://www.latimes.com/entertainment-arts/movies/story/2021-05-20/spring-blossom-review-suzanne-lindon
","text/html
","265641
","155
"
"https://www.latimes.com/entertainment-arts/movies/story/2021-09-16/review-my-name-is-pauli-murray-documentary
","text/html
","297001
","158
"
"https://www.latimes.com/science/story/2020-08-07/covid-19-racial-disparities-extend-to-kids?_amp=true
","text/html
","303523
","189
"
"https://www.latimes.com/about/reading-by-9/story/2021-09-08/una-nota-de-la-biblioteca-publica-de-los-angeles
","text/html
","286812
","159
"
"https://www.latimes.com/local/la-xpm-2012-oct-12-la-me-1012-caruso-20121012-story.html
","text/html
","274539
","156
"
"https://www.latimes.com/lifestyle/story/2020-03-26/10-things-you-can-do-in-your-garden-now-despite-coronavirus?_amp=true
","text/html
","243953
","148
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-01-25/lista-de-nominados-al-premio-lo-nuestro-2022
","text/html
","259621
","152
"
"https://www.latimes.com/about/reading-by-9/story/2020-08-15/una-guia-para-la-hora-de-cuentos
","text/html
","246605
","147
"
"https://www.latimes.com/science/story/2020-08-06/what-will-it-take-for-schools-to-reopen-safely-in-the-midst-of-a-pandemic
","text/html
","287409
","152
"
"https://www.latimes.com/entertainment-arts/movies/story/2020-06-25/leslie-odom-jr-hamilton-disney-aaron-burr
","text/html
","163236
","70
"
"https://www.latimes.com/entertainment-arts/story/2021-05-21/things-to-do-in-la-classic-movies-theaters-drive-ins-mad-max-scarface
","text/html
","6488
","10
"
"https://www.latimes.com/science/story/2020-02-22/by-decoding-the-coronavirus-genome-scientists-hope-to-gain-the-upper-hand-in-the-outbreak
","text/html
","266573
","153
"
"https://www.latimes.com/about/reading-by-9/story/2021-09-08/una-guia-para-la-hora-de-cuentos?_amp=true
","text/html
","292981
","164
"
"https://www.latimes.com/science/story/2020-07-10/cdc-data-reveal-racial-disparity-for-covid-19-victims-age-at-death
","text/html
","245385
","142
"
"https://www.latimes.com/entertainment/arts/theater/reviews/la-et-cm-network-broadway-notebook-20181220-story.html
","text/html
","288196
","156
"
"https://www.latimes.com/lifestyle/story/2019-10-10/avenue33-urban-farm-grows-in-los-angeles
","text/html
","353908
","149
"
"https://www.latimes.com/entertainment-arts/story/2021-11-23/things-to-do-holidays-nutcracker-christmas-carol
","text/html
","260804
","153
"
"https://www.latimes.com/business/story/2020-08-05/facebook-removes-trump-coronavirus-video
","text/html
","155132
","72
"
"https://www.latimes.com/entertainment-arts/story/2021-10-15/joe-rogan-covid-19-treatment-don-lemon-cnn
","text/html
","304204
","161
"
"https://www.latimes.com/science/story/2021-05-13/did-coronavirus-escape-from-lab-scientists-urge-second-look
","text/html
","287599
","159
"
"https://www.latimes.com/california/story/2021-05-14/photos-usc-graduation-at-coliseum
","text/html
","256583
","155
"
"https://www.latimes.com/entertainment/movies/la-et-mn-michael-gandolfini-tony-soprano-many-saints-of-newark-20190123-story.html
","text/html
","245579
","138
"
"https://www.latimes.com/world-nation/story/2022-01-27/north-korea-covid-lockdown-slowly-reopens-border
","text/html
","265683
","151
"
"https://www.latimes.com/california/story/2021-07-24/l-a-county-reports-more-than-2-600-daily-coronavirus-cases-continuing-surge?_amp=true
","text/html
","296965
","168
"
"https://www.latimes.com/projects/la-tsunami-maps-tracking-risk-california-coast/
","text/html
","261772
","143
"
"https://www.latimes.com/entertainment-arts/story/2021-12-18/commentary-live-performances-trust-fall-2021
","text/html
","254688
","147
"
"https://www.latimes.com/entertainment-arts/tv/story/2020-12-06/bryan-cranston-showtime-your-honor-breaking-bad?_amp=true
","text/html
","262262
","142
"
"https://www.latimes.com/espanol/california/articulo/2020-01-02/bomba-de-tiempo-tectonica-mapeo-de-los-terremotos-masivos-de-california-que-causan-los-mayores-danos
","text/html
","258317
","146
"
"https://www.latimes.com/california/story/2021-07-24/ready-for-their-shot-as-the-delta-variant-surges-vaccine-procrastinators-answer-the-question-why-the-long-wait
","text/html
","277688
","164
"
"https://www.latimes.com/world-nation/story/2022-01-28/covid-hits-one-of-the-last-uninfected-places
","text/html
","242045
","149
"
"https://www.latimes.com/entertainment/envelope/la-en-st-margaret-qualley-fosse-verdon-20190617-story.html
","text/html
","206333
","128
"
"https://www.latimes.com/science/story/2021-11-18/a-timeline-of-covid-19s-first-weeks-in-wuhan
","text/html
","273403
","119
"
"https://www.latimes.com/california/story/2021-05-21/california-june-15-covid-guidelines-masks-vaccines-events
","text/html
","207938
","119
"
"https://www.latimes.com/entertainment-arts/story/2020-09-29/mia-lehrer-berggruen-institute-landscape-architect-how-we-deal-with-fire
","text/html
","251315
","146
"
"https://www.latimes.com/entertainment/tv/la-xpm-2013-sep-29-la-et-st-breaking-bad-finale-20130930-story.html
","text/html
","196006
","128
"
"https://www.latimes.com/entertainment-arts/story/2021-12-14/laxart-exhibition-loneliness-isolation
","text/html
","245864
","144
"
"https://www.latimes.com/sports/rams/story/2020-09-13/rams-season-opener-spectacular-awkward-nfl-cowboys-season-coronavirus-fans
","text/html
","249831
","141
"
"https://www.latimes.com/california/story/2019-12-18/a-milestone-earthquake-early-warning-system-sends-first-public-alert-to-smartphones-in-california
","text/html
","234297
","129
"
"https://www.latimes.com/california/story/2021-05-18/south-los-angeles-vaccine-disparaties-prove-covid-pandemic-not-over
","text/html
","270362
","160
"
"https://www.latimes.com/politics/la-pol-sac-single-payer-shelved-20170623-story.html
","text/html
","250688
","161
"
"https://www.latimes.com/entertainment/envelope/la-en-st-freddie-highmore-good-doctor-20180606-story.html
","text/html
","241095
","144
"
"https://www.latimes.com/entertainment-arts/music/story/2022-01-27/covid-19-vaccine-spotify-neil-young-joe-rogan
","text/html
","243654
","148
"
"https://www.latimes.com/california/story/2021-03-15/california-covid-vaccine-eligibility-news-what-to-know
","text/html
","215630
","129
"
"https://www.latimes.com/espanol/california/articulo/2019-12-19/un-hito-el-sistema-de-alerta-temprana-de-terremotos-envia-la-primera-alerta-publica-a-los-telefonos-inteligentes-en-california
","text/html
","257081
","130
"
"https://www.latimes.com/entertainment-arts/story/2022-02-08/super-bowl-2022-5-best-sofi-architectural-spots-at-sofi-stadium?_amp=true
","text/html
","266433
","150
"
"https://www.latimes.com/entertainment-arts/story/2021-12-01/museum-exhibitions-list-december-2021
","text/html
","172841
","77
"
"https://www.latimes.com/california/story/2020-12-09/child-dies-in-la-county-from-covid-linked-mis-c-illness?_amp=true
","text/html
","247740
","144
"
"https://www.latimes.com/entertainment/arts/la-xpm-2014-mar-07-la-et-cm-bryan-cranston-all-the-way-20140309-story.html
","text/html
","313415
","171
"
"https://www.latimes.com/california/story/1970-07-03/column-the-self-induced-blackness-of-harlem-is-nearly-incredible
","text/html
","244996
","149
"
"https://www.latimes.com/california/story/1970-08-28/column-the-mexican-americans-neda-much-better-school-system
","text/html
","235664
","143
"
"https://www.latimes.com/california/story/2022-02-07/california-single-payer-healthcare-effort-dead-why-it-is-not-going-away?_amp=true
","text/html
","244457
","141
"
"https://www.latimes.com/entertainment-arts/tv/story/2021-09-16/big-brother-the-cookout-julie-chen-moonves
","text/html
","242565
","134
"
"https://www.latimes.com/entertainment-arts/tv/story/2020-01-16/better-call-saul-breaking-bad-amc-final-season-renewed
","text/html
","244326
","108
"
"https://www.latimes.com/local/la-me-crowding-20140308-story.html
","text/html
","256995
","150
"
"https://www.latimes.com/california/story/2020-12-07/california-covid-19-shutdown-to-last-through-christmas-as-hospitalizations-spike
","text/html
","281589
","141
"
"https://www.latimes.com/california/story/2020-08-25/chicano-movement-generation-in-search-of-its-legacy?_amp=true
","text/html
","229812
","119
"
"https://www.latimes.com/california/story/2021-09-20/jessica-lall-enters-race-for-los-angeles-mayor
","text/html
","207169
","132
"
"https://www.latimes.com/california/story/1970-04-10/column-reason-in-washington-passion-in-denver-what-will-work
","text/html
","182138
","77
"
"https://www.latimes.com/entertainment/tv/la-ca-st-fall-tv-nathan-fillion-20180913-story.html
","text/html
","191195
","125
"
"https://www.latimes.com/politics/la-pol-sac-anthony-rendon-single-payer-progressives-20170626-htmlstory.html
","text/html
","271115
","175
"
"https://www.latimes.com/california/story/2022-02-08/downtown-business-leader-jessica-lall-drops-out-of-l-a-mayors-race?_amp=true
","text/html
","288661
","150
"
"https://www.latimes.com/world-nation/story/2021-07-28/britain-ends-quarantine-for-vaccinated-visitors-from-u-s-and-european-union?_amp=true
","text/html
","204521
","74
"
"https://www.latimes.com/california/story/2020-12-09/california-coronavirus-deaths-cases-hospitalizations-surge
","text/html
","254239
","140
"
"https://www.latimes.com/entertainment/tv/showtracker/la-et-st-bryan-cranston-walter-white-return-20140530-story.html
","text/html
","249878
","152
"
"https://www.latimes.com/california/story/2020-12-08/california-icu-beds-fill-up-coronavirus-cases
","text/html
","236042
","140
"
"https://www.latimes.com/business/story/2021-04-30/disneyland-disney-california-adventure-reopening-day
","text/html
","360721
","149
"
"https://www.latimes.com/california/story/2021-06-29/lava-fire-forces-evacuations-as-heat-wave-slams-california
","text/html
","227738
","147
"
"https://www.latimes.com/politics/la-pol-ca-california-governor-single-payer-healthcare-20180411-story.html
","text/html
","346236
","146
"
"https://www.latimes.com/entertainment-arts/music/story/2020-09-09/jimmy-carter-president-white-house-willie-nelson-allman-brothers-documentary
","text/html
","234163
","140
"
"https://www.latimes.com/california/story/1970-07-17/column-pachuco-folk-heroes-they-were-first-to-be-different
","text/html
","255208
","131
"
"https://www.latimes.com/california/story/2020-12-08/latinos-getting-covid-19-double-rate-whites-la?_amp=true
","text/html
","238206
","140
"
"https://www.latimes.com/business/story/2021-05-13/a-sign-travel-is-returning-frontier-airlines-adds-routes-from-burbank?_amp=true
","text/html
","203307
","124
"
"https://www.latimes.com/california/story/2020-08-26/the-latino-wealthy-a-new-breed?_amp=true
","text/html
","300112
","158
"
"https://www.latimes.com/california/story/2020-10-11/another-la-county-child-rare-covid-syndrome
","text/html
","260285
","149
"
"https://www.latimes.com/california/story/2020-08-19/covid-19-los-angeles-county-deaths-decline
","text/html
","254652
","155
"
"https://www.latimes.com/california/story/1970-03-06/column-chicanos-vs-traditionalists
","text/html
","172232
","73
"
"https://www.latimes.com/entertainment-arts/story/2021-04-26/here-are-all-the-historic-oscar-winnners
","text/html
","243124
","141
"
"https://www.latimes.com/entertainment-arts/movies/story/2020-05-12/hamilton-disney-plus-broadway-musical-streaming
","text/html
","223249
","98
"
"https://www.latimes.com/california/story/2021-06-29/police-shoot-kill-man-lava-fire-hits-cannabis-country
","text/html
","348498
","123
"
"https://www.latimes.com/california/story/2022-01-31/marijuana-cash-armored-cars-judge-ruling?_amp=true
","text/html
","243704
","141
"
"https://www.latimes.com/california/story/2020-12-06/san-gabriel-virgen-de-guadalupe-procession-coronavirus-changes
","text/html
","242869
","140
"
"https://www.latimes.com/california/story/2020-12-08/california-coronavirus-cases-explode-to-new-high
","text/html
","244368
","151
"
"https://www.latimes.com/california/story/2021-05-20/california-postpones-decision-to-relax-mask-distancing-rules-for-workers
","text/html
","269672
","154
"
"https://www.latimes.com/business/story/2021-04-10/avelo-airlines-hollywood-burbank-airport
","text/html
","227414
","147
"
"https://www.latimes.com/fashion/la-ig-cannabis-gift-guide-20181214-story.html
","text/html
","202636
","133
"
"https://www.latimes.com/sports/story/2022-01-15/novak-djokovic-to-be-deported-australia
","text/html
","195503
","81
"
"https://www.latimes.com/local/california/la-me-hmong-marijuana-siskiyou-20170910-htmlstory.html
","text/html
","258819
","139
"
"https://www.latimes.com/entertainment-arts/story/2021-09-28/free-britney-spears-conservatorship-case-what-to-know
","text/html
","261216
","168
"
"https://www.latimes.com/entertainment-arts/movies/story/2022-01-18/andrew-garfield-spider-man-no-way-home-emma-stone
","text/html
","257291
","144
"
"https://www.latimes.com/california/story/2022-01-06/covid-19-vaccinations-family-court
","text/html
","51439
","146
"
"https://www.latimes.com/lifestyle/story/2021-10-27/in-praise-of-the-proto-pipe-a-practically-perfect-piece-of-pot-paraphernalia?_amp=true
","text/html
","249614
","148
"
"https://www.latimes.com/california/story/2021-05-20/california-renters-unspent-financial-assistance-eviction-protections-expiring
","text/html
","198297
","87
"
"https://www.latimes.com/business/story/2021-05-11/travel-covid-19-memorial-day-national-parks-road-trips
","text/html
","160406
","111
"
"https://www.latimes.com/world-nation/story/2021-12-03/study-covid-infection-may-not-fend-off-omicron
","text/html
","237668
","135
"
"https://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-pit-gallery-exchange-20181102-story.html
","text/html
","265382
","140
"
"https://www.latimes.com/world-nation/story/2022-01-17/greece-unvaccinated-people-60-and-up-face-monthly-fines
","text/html
","244895
","149
"
"https://www.latimes.com/entertainment-arts/story/2021-10-07/iatse-hollywood-crews-strike-what-to-know
","text/html
","203981
","134
"
"https://www.latimes.com/94518580-132.html
","text/html
","249133
","143
"
"https://www.latimes.com/world-nation/story/2021-12-13/long-queues-uk-covid-booster-shot-blitz-omicron?_amp=true
","text/html
","261276
","154
"
"https://www.latimes.com/espanol/california/articulo/2022-01-28/un-nuevo-proyecto-de-ley-obligaria-a-los-tribunales-a-quitar-las-condenas-por-cannabis-mas-rapido?_amp=true
","text/html
","238407
","135
"
"https://www.latimes.com/california/story/2020-08-25/they-are-a-people-living-on-the-bridge-between-two-worlds?_amp=true
","text/html
","237817
","148
"
"https://www.latimes.com/science/story/2021-05-20/vaccine-rate-gaps-worry-us-health-experts
","text/html
","204375
","138
"
"https://www.latimes.com/entertainment-arts/story/2021-06-15/chrissy-teigen-cyberbullying-controversy-full-coverage
","text/html
","237830
","139
"
"https://www.latimes.com/california/story/2021-10-26/weaponizing-california-water-against-illegal-pot-growers?_amp=true
","text/html
","234292
","135
"
"https://www.latimes.com/sports/story/2022-01-16/australian-open-novak-djokovic-covid-visa-deportation
","text/html
","270980
","155
"
"https://www.latimes.com/socal/daily-pilot/news/story/2021-12-17/orange-county-records-its-first-case-of-omicron-variant
","text/html
","240145
","125
"
"https://www.latimes.com/books/la-ca-jc-white-album-lars-jans-20190322-story.html
","text/html
","293457
","142
"
"https://www.latimes.com/california/story/2022-01-26/lawmaker-moves-to-fix-delays-in?fbclid=IwAR135b2rkxCrs2waQNeLCGe2YsW0w_e08faEs4aHM_jlMG-yrMXela4lDYw
","text/html
","255407
","151
"
"https://www.latimes.com/california/story/2021-05-10/gavin-newsom-new-stimulus-checks-californians-rent-assistance
","text/html
","249205
","142
"
"https://www.latimes.com/world-nation/story/2021-05-19/france-cafe-bistro-terraces-reopen-coroanvirus-shutdown
","text/html
","179198
","77
"
"https://www.latimes.com/science/story/2021-12-09/vaccine-makers-race-to-update-their-covid-shots-just-in-case
","text/html
","256246
","135
"
":18.684 [Crawler 5] WARN edu.uci.ics.crawler4j.crawler.WebCrawler - Skipping URL: https://www.latimes.com/world-nation/story/2022-01-11/boris-johnson-questions-garden-party-cor, StatusCode: 404, text/html;charset=UTF-8, Not Found
","text/html
","252786
","155
"
"https://www.latimes.com/world-nation/story/2021-05-20/japan-gives-preliminary-ok-to-2-more-covid-19-vaccines
","text/html
","265988
","156
"
"https://www.latimes.com/entertainment-arts/story/2022-01-26/yui-yaegashis-paintings-show-la
","text/html
","219274
","126
"
"https://www.latimes.com/socal/daily-pilot/news/story/2022-01-03/newport-beach-city-hall-closes-again-for-two-weeks-after-winter-covid-19-surge?_amp=true
","text/html
","236099
","135
"
"https://www.latimes.com/world-nation/story/2021-10-11/sydney-reopens-covid-vaccinated-after-lengthy-lockdown
","text/html
","211623
","128
"
"https://www.latimes.com/california/story/2021-12-23/is-it-safe-to-eat-at-restaurants-amid-omicron-surge?_amp=true
","text/html
","180975
","73
"
"https://www.latimes.com/entertainment-arts/music/story/2020-01-28/california-sounds-jeff-parker-sam-gendel
","text/html
","277287
","124
"
"https://www.latimes.com/world-nation/story/2021-05-20/wto-chief-calls-for-diversification-of-vaccine-production
","text/html
","279347
","150
"
"https://www.latimes.com/world-nation/story/2022-01-27/britain-boris-johnson-pandemic-partying?_amp=true
","text/html
","240960
","145
"
"https://www.latimes.com/science/story/2021-09-21/biden-bets-on-rapid-covid-tests-but-they-can-be-hard-to-find
","text/html
","190981
","121
"
"https://www.latimes.com/world-nation/story/2021-01-04/france-slow-uptake-covid-19-vaccine
","text/html
","236506
","135
"
"https://www.latimes.com/california/story/2021-05-20/california-boldly-envisions-a-post-pandemic-workplace-without-masks-barriers-distancing
","text/html
","229306
","126
"
"https://www.latimes.com/california/story/2022-02-12/l-a-county-officials-urge-caution-for-super-bowl-gatherings-as-coronavirus-cases-continue-to-drop?fbclid=IwAR1-D2Ib9iOvpe0H8pUBy2ha6x4z2o5WRaeZ6CUOQpfMDlZDkIpzwysSeYM
","text/html
","232736
","143
"
"https://www.latimes.com/california/story/2021-12-22/at-least-28-vaccinated-people-test-positive-for-covid-after-holiday-party-in-marin-county
","text/html
","232978
","135
"
"https://www.latimes.com/california/story/2022-01-13/omicron-brings-fewer-serious-illnesses-but-california-hospitals-are-overwhelmed
","text/html
","236823
","137
"
"https://www.latimes.com/entertainment-arts/newsletter/2021-12-11/essential-arts-las-nietas-de-nono-hammer-museum-essential-arts
","text/html
","244760
","152
"
"https://www.latimes.com/california/story/2021-05-18/target-joins-starbucks-walmart-costco-trader-joes-ditching-covid-masks-cdc-news
","text/html
","276513
","150
"
":23.413 [Crawler 5] WARN edu.uci.ics.crawler4j.crawler.WebCrawler - Skipping URL: https://www.latimes.com/world-nation/story/2022-01-25/scotland-yard-downing-street-lockdown-parties-boris-johns, StatusCode: 404, text/html;charset=UTF-8, Not Found
","text/html
","263406
","150
"
"https://www.latimes.com/california/story/2021-05-19/california-considers-easing-covid-19-occupational-safety-rules
","text/html
","255816
","143
"
"https://www.latimes.com/world-nation/story/2021-12-13/austria-ends-covid-lockdown-restrictions-vaccinated-people-only
","text/html
","248126
","135
"
"https://www.latimes.com/entertainment-arts/story/2021-08-10/sanford-biggers-caam-los-angeles-museums
","text/html
","247574
","145
"
"https://www.latimes.com/california/story/2022-01-14/culver-city-unified-to-close-for-instruction-covid-coronavirus-surge
","text/html
","237421
","135
"
"https://www.latimes.com/california/story/2021-12-18/omicron-change-holiday-plans-coronavirus-pandemic
","text/html
","254854
","155
"
"https://www.latimes.com/espanol/eeuu/articulo/2022-02-15/mexico-busca-apoyo-entre-la-comunidad-contra-ley-que-afectaria-a-industria-automotriz-de-ese-pais?_amp=true
","text/html
","235524
","135
"
"https://www.latimes.com/subscriptions/digital-only.html?pid_campaigns=7472_MTRDigitalWB2%2C7473_MTRDigitalWB2
","text/html
","280600
","160
"
"https://www.latimes.com/entertainment-arts/story/2021-11-10/witch-hunt-hammer-ica
","text/html
","209324
","128
"
"https://www.latimes.com/world-nation/story/2020-12-31/brexit-britain-eu-finally-part-ways
","text/html
","265782
","148
"
"https://www.latimes.com/world-nation/story/2021-12-12/u-k-hikes-coronavirus-alert-level-as-omicron-variant-surges
","text/html
","300349
","132
"
"https://www.latimes.com/california/story/2021-05-13/fully-vaccinated-people-can-stop-wearing-masks-inside-most-places-except-in-crowds-cdc-says
","text/html
","337983
","151
"
"https://www.latimes.com/entertainment-arts/story/2022-01-20/steve-schapiro-death-photographer-photojournalist-cancer
","text/html
","264931
","144
"
"https://www.latimes.com/california/story/2021-05-19/coronavirus-covid19-two-thirds-adults-california-partially-vaccinated-national-leader
","text/html
","209590
","112
"
"https://www.latimes.com/espanol/california/articulo/2022-02-14/celebrar-el-san-valentin-con-precaucion?_amp=true
","text/html
","222588
","135
"
"https://www.latimes.com/california/story/2021-12-21/l-a-county-says-no-lockdown-needed-now-as-california-require-boosters-for-health-workers
","text/html
","254348
","148
"
"https://www.latimes.com/business/story/2021-05-19/covid-lockdowns-worked
","text/html
","239710
","135
"
"https://www.latimes.com/homeless-housing/story/2022-01-14/los-angeles-county-homeless-count-2022-postponed-omicron
","text/html
","343172
","149
"
"https://www.latimes.com/obituaries/story/2022-01-15/italian-menswear-innovator-nino-cerruti-dies-at-91
","text/html
","240678
","145
"
"https://www.latimes.com/california/story/2021-12-11/beverly-hills-firefighters-sue-over-vaccine-mandate-they-call-experimental-gene-modification
","text/html
","240775
","142
"
"https://www.latimes.com/business/story/2020-08-27/covid-19-lawsuits-california-business-liability
","text/html
","252149
","142
"
"https://www.latimes.com/world-nation/story/2021-04-17/funeral-to-praise-philips-courage-and-support-for-queen
","text/html
","259985
","153
"
"https://www.latimes.com/science/story/2022-01-12/senate-hearing-on-pandemic-gets-testy-what-a-moron
","text/html
","221947
","124
"
"https://www.latimes.com/world-nation/story/2022-01-19/britain-boris-johnson-defies-calls-to-quit
","text/html
","262372
","142
"
"https://www.latimes.com/california/story/2021-05-19/some-teens-dont-think-they-need-the-covid-19-vaccine-officials-say-they-are-wrong
","text/html
","237425
","135
"
"https://www.latimes.com/california/story/2021-12-23/omicron-sweeping-through-california-with-staggering-speed-bringing-alarm-and-questions
","text/html
","212668
","128
"
"https://www.latimes.com/politics/story/2020-10-23/congress-research-arm-to-probe-latino-employments-trends-in-entertainment-industry
","text/html
","259783
","145
"
"https://www.latimes.com/archives/la-xpm-1996-02-01-mn-31155-story.html
","text/html
","250325
","140
"
"https://www.latimes.com/california/story/2020-08-26/traditional-politics-versus-community-organizations-2-latino-activists-travel-separate-paths?_amp=true
","text/html
","260511
","136
"
"https://www.latimes.com/california/story/2020-08-26/a-box-full-of-ethnic-labels?_amp=true
","text/html
","260400
","161
"
"https://www.latimes.com/california/story/2021-05-20/newsom-california-budget-public-health-funding
","text/html
","237005
","147
"
"https://www.latimes.com/archives/la-xpm-1996-08-22-me-36541-story.html
","text/html
","234079
","135
"
"https://www.latimes.com/world/la-fg-mexico-journalist-dead-20170515-story.html
","text/html
","266210
","145
"
